num,startBy,endBy,next,start,end,size,log_2,
536,bne->.L277,.LPIC134,537,3396,3399,48,6,
535,.LPIC133,bne->.L277,542,3392,3396,64,6,
537,.LPIC134,bl->memset(PLT),end,3399,3402,48,6,
539,.LPIC135,.LPIC136,540,3403,3408,80,7,
540,.LPIC136,.LPIC137,541,3408,3413,80,7,
541,.LPIC137,.L277,542,3413,3417,64,6,
542,.L277,bne->.L278,545,3417,3421,64,6,
543,bne->.L278,.LPIC138,544,3421,3422,16,4,
544,.LPIC138,.L278,545,3422,3426,64,6,
545,.L278,bne->.L282,589,3426,3430,64,6,
547,bne->.L282,b->.L280,549,3434,3437,48,6,
548,.L281,.L280,549,3437,3470,528,10,
549,.L280,blt->.L281,548,3470,3474,64,6,
550,blt->.L281,b->.L282,589,3474,3475,16,4,
551,.L291,b->.L283,557,3475,3485,160,8,
552,.L284,.LPIC139,553,3485,3491,96,7,
553,.LPIC139,.LPIC140,554,3491,3497,96,7,
554,.LPIC140,.LPIC141,555,3497,3504,112,7,
555,.LPIC141,.LPIC142,556,3504,3510,96,7,
556,.LPIC142,.L283,557,3510,3515,80,7,
557,.L283,blt->.L284,552,3515,3519,64,6,
558,blt->.L284,.LPIC143,559,3519,3530,176,8,
559,.LPIC143,.LPIC144,560,3530,3535,80,7,
560,.LPIC144,.LPIC145,561,3535,3538,48,6,
561,.LPIC145,ble->.L285,566,3538,3542,64,6,
562,ble->.L285,.LPIC146,563,3542,3543,16,4,
563,.LPIC146,.LPIC147,564,3543,3546,48,6,
564,.LPIC147,.LPIC148,565,3546,3548,32,5,
565,.LPIC148,bl->__assert_fail(PLT),end,3548,3550,32,5,
566,.L285,.LPIC149,567,3550,3551,16,4,
567,.LPIC149,.LPIC150,568,3551,3556,80,7,
568,.LPIC150,.LPIC151,569,3556,3559,48,6,
569,.LPIC151,bgt->.L282,589,3559,3564,80,7,
570,bgt->.L282,.LPIC152,571,3564,3565,16,4,
571,.LPIC152,.LPIC153,572,3565,3573,128,7,
572,.LPIC153,.LPIC154,573,3573,3577,64,6,
573,.LPIC154,bl->lame_encode_frame(PLT),end,3577,3580,48,6,
575,bne->.L286,b->.L271,596,3584,3586,32,5,
576,.L286,.LPIC155,577,3586,3595,144,8,
577,.LPIC155,.LPIC156,578,3595,3601,96,7,
578,.LPIC156,.LPIC157,579,3601,3604,48,6,
579,.LPIC157,.LPIC158,580,3604,3610,96,7,
580,.LPIC158,b->.L287,588,3610,3615,80,7,
581,.L290,b->.L288,585,3615,3618,48,6,
582,.L289,.LPIC159,583,3618,3623,80,7,
583,.LPIC159,.LPIC160,584,3623,3631,128,7,
584,.LPIC160,.L288,585,3631,3641,160,8,
585,.L288,.LPIC161,586,3641,3642,16,4,
586,.LPIC161,blt->.L289,582,3642,3647,80,7,
587,blt->.L289,.L287,588,3647,3650,48,6,
588,.L287,blt->.L290,581,3650,3655,80,7,
589,.L282,bgt->.L291,551,3655,3658,48,6,
590,bgt->.L291,beq->.L292,595,3658,3661,48,6,
591,beq->.L292,.LPIC162,592,3661,3662,16,4,
592,.LPIC162,.LPIC163,593,3662,3665,48,6,
593,.LPIC163,.LPIC164,594,3665,3667,32,5,
594,.LPIC164,bl->__assert_fail(PLT),end,3667,3669,32,5,
595,.L292,.L271,596,3669,3670,16,4,
596,.L271,.L294,end,3670,3674,64,6,
597,lame_encode,.LPIC165,598,3674,3682,128,7,
598,.LPIC165,bl->lame_encode_buffer(PLT),end,3682,3700,288,9,
600,.LPIC166,.L298,end,3702,3711,144,8,
601,lame_init,.LPIC167,602,3711,3716,80,7,
602,.LPIC167,bx->lr,end,3716,3880,2624,12,
603,lame_encode_finish,.LPIC168,604,3880,3893,208,8,
604,.LPIC168,bl->memset(PLT),end,3893,3906,208,8,
606,.L307,bne->.L304,608,3911,3926,240,8,
607,bne->.L304,.L304,608,3926,3930,64,6,
608,.L304,bl->lame_encode(PLT),end,3930,3944,224,8,
609,bl->lame_encode(PLT),bne->.L305,613,3944,3950,96,7,
610,bne->.L305,.LPIC169,611,3950,3951,16,4,
611,.LPIC169,bl->desalloc_buffer(PLT),end,3951,3954,48,6,
634,bl->desalloc_buffer(PLT),.L311,635,4098,4101,48,6,
613,.L305,.LPIC170,614,3956,3977,336,9,
614,.LPIC170,.LPIC171,615,3977,3985,128,7,
615,.LPIC171,.L303,616,3985,3987,32,5,
616,.L303,.LPIC172,617,3987,3988,16,4,
617,.LPIC172,bgt->.L307,606,3988,3992,64,6,
618,bgt->.L307,bne->.L308,623,3992,4007,240,8,
620,bne->.L308,bl->timestatus(PLT),end,4013,4030,272,9,
622,bl->fputc(PLT),bl->fflush(PLT),end,4036,4041,80,7,
623,.L308,bl->III_FlushBitstream(PLT),end,4041,4042,16,4,
624,bl->III_FlushBitstream(PLT),bne->.L309,626,4042,4057,240,8,
625,bne->.L309,.L309,626,4057,4061,64,6,
626,.L309,.LPIC173,627,4061,4068,112,7,
627,.LPIC173,bl->copy_buffer(PLT),end,4068,4072,64,6,
629,bne->.L310,.LPIC174,630,4078,4079,16,4,
630,.LPIC174,bl->desalloc_buffer(PLT),end,4079,4082,48,6,
632,.L310,.LPIC175,633,4084,4095,176,8,
633,.LPIC175,bl->desalloc_buffer(PLT),end,4095,4098,48,6,
635,.L311,beq->.L312,637,4101,4110,144,8,
636,beq->.L312,.L312,637,4110,4111,16,4,
637,.L312,.L314,end,4111,4114,48,6,
638,lame_mp3_tags,.LPIC176,639,4114,4119,80,7,
639,.LPIC176,beq->.L316,641,4119,4124,80,7,
640,beq->.L316,bl->PutVbrTag(PLT),end,4124,4143,304,9,
641,.L316,beq->.L318,644,4143,4148,80,7,
642,beq->.L318,bl->id3_buildtag(PLT),end,4148,4152,64,6,
643,bl->id3_buildtag(PLT),bl->id3_writetag(PLT),end,4152,4159,112,7,
644,.L318,.L320,end,4159,4163,64,6,
645,lame_version,bl->get_lame_version(PLT),end,4163,4169,96,7,
646,bl->get_lame_version(PLT),bl->strncpy(PLT),end,4169,4174,80,7,
647,bl->strncpy(PLT),.LC18,end,4174,4178,64,6,
num,in_degree,out_degree,
1,0,1,
2,1,1,
3,1,1,
end,87,0,
605,0,1,
616,2,1,
5,0,1,
7,0,1,
9,2,1,
8,0,1,
11,2,1,
10,0,1,
37,9,1,
25,0,2,
26,1,1,
13,0,1,
23,6,2,
14,0,2,
15,1,1,
16,1,1,
18,1,2,
17,0,1,
19,1,1,
20,1,2,
21,1,1,
22,1,1,
24,1,0,
28,1,1,
27,0,1,
30,1,1,
29,0,1,
32,1,1,
31,0,1,
34,1,1,
33,0,1,
36,1,1,
35,0,1,
39,1,1,
38,0,1,
40,2,1,
43,2,2,
42,0,1,
44,1,1,
45,2,1,
47,2,2,
46,0,1,
48,1,2,
50,3,1,
49,1,1,
54,4,1,
51,0,2,
52,1,1,
53,0,1,
59,2,2,
55,0,1,
56,0,1,
417,0,1,
419,1,1,
58,0,1,
60,1,1,
70,2,2,
62,1,1,
61,0,1,
63,2,2,
64,1,1,
65,1,1,
66,2,2,
67,1,1,
68,1,1,
69,2,1,
71,1,1,
82,2,1,
74,1,1,
72,0,1,
75,3,2,
73,0,1,
76,1,1,
77,1,1,
78,2,2,
79,1,1,
80,1,1,
81,2,1,
114,4,1,
83,0,2,
84,1,1,
97,2,2,
92,2,2,
85,1,1,
87,2,2,
86,0,1,
88,1,1,
91,2,1,
89,0,1,
108,0,1,
109,3,1,
93,1,1,
95,1,1,
94,0,1,
96,2,1,
98,1,1,
101,2,2,
99,0,1,
100,1,1,
102,1,1,
110,2,2,
103,1,1,
105,2,2,
104,0,1,
106,1,1,
107,0,1,
111,1,1,
113,1,1,
112,0,1,
116,1,1,
115,0,1,
117,2,1,
118,0,1,
121,1,1,
119,0,1,
144,0,1,
142,0,1,
145,3,2,
123,0,1,
125,0,2,
126,1,1,
135,1,1,
127,0,2,
128,1,1,
129,2,1,
131,2,2,
130,0,1,
132,1,1,
133,2,2,
134,1,1,
139,2,1,
137,0,1,
141,1,1,
140,0,1,
143,0,1,
146,1,1,
147,2,1,
149,2,1,
148,0,1,
151,2,2,
150,0,1,
152,1,1,
154,3,2,
153,0,1,
155,1,1,
156,1,1,
157,2,2,
158,1,1,
159,2,1,
160,1,1,
161,0,1,
163,2,1,
162,0,1,
165,2,1,
164,0,1,
167,2,1,
166,0,1,
169,2,1,
168,0,1,
171,2,1,
170,0,1,
173,2,1,
172,0,1,
175,2,1,
174,0,1,
177,2,1,
176,0,1,
179,2,1,
178,0,1,
181,1,1,
180,0,1,
183,2,2,
182,1,1,
184,1,1,
186,2,2,
185,1,1,
187,1,2,
188,1,1,
191,2,1,
189,1,1,
190,0,1,
192,0,1,
193,1,1,
194,0,1,
198,1,2,
196,0,1,
197,1,1,
199,1,1,
201,2,2,
200,1,1,
202,1,1,
204,2,2,
203,1,1,
205,1,1,
207,2,2,
206,1,1,
208,1,1,
210,1,1,
209,1,1,
230,3,1,
211,1,1,
218,0,2,
219,1,1,
220,1,1,
213,0,1,
216,2,1,
214,0,1,
215,1,1,
217,1,1,
222,2,1,
221,1,1,
223,1,2,
224,1,1,
227,1,1,
225,1,1,
226,1,1,
228,1,1,
229,1,1,
232,0,1,
233,1,1,
237,0,1,
238,1,1,
239,1,1,
240,1,1,
242,0,1,
243,1,1,
246,2,1,
244,0,1,
245,1,1,
247,1,1,
248,1,1,
249,1,1,
251,2,1,
250,0,1,
256,1,2,
252,0,1,
253,1,1,
254,1,1,
255,1,1,
257,1,2,
259,1,1,
258,1,1,
260,1,1,
261,1,2,
278,7,1,
262,1,1,
263,1,2,
264,1,1,
265,1,1,
266,1,2,
267,1,1,
268,1,1,
269,1,1,
274,1,1,
270,0,1,
271,1,1,
272,1,1,
273,1,1,
275,1,1,
276,1,1,
277,1,1,
286,2,2,
285,0,1,
281,0,1,
283,2,1,
282,0,1,
284,0,1,
621,0,1,
287,1,1,
302,1,1,
288,1,1,
300,2,1,
289,1,1,
291,2,1,
290,1,1,
292,0,1,
293,1,1,
294,1,1,
295,0,1,
298,2,1,
296,1,1,
297,1,1,
299,0,1,
301,0,1,
309,1,1,
308,2,1,
303,1,1,
306,2,1,
304,1,1,
305,1,1,
307,0,1,
318,2,1,
310,1,1,
316,2,1,
311,1,1,
312,1,1,
314,1,1,
313,0,1,
315,2,1,
317,0,1,
319,0,1,
320,1,2,
321,1,1,
330,2,2,
322,1,1,
323,1,1,
328,2,1,
327,0,1,
329,2,1,
325,0,1,
326,1,1,
331,1,1,
337,3,2,
332,1,1,
333,1,1,
334,1,1,
335,1,1,
336,0,1,
338,1,1,
339,2,1,
341,1,1,
340,0,1,
342,2,2,
343,1,1,
347,1,1,
344,1,1,
345,1,1,
346,0,1,
350,1,1,
348,1,1,
349,1,1,
351,0,1,
352,1,1,
353,1,1,
354,0,1,
355,1,1,
356,1,1,
357,1,1,
358,1,1,
359,1,1,
368,0,1,
369,1,1,
361,0,1,
362,1,1,
363,1,1,
364,1,1,
365,0,1,
366,1,1,
367,1,1,
370,1,1,
371,1,1,
372,1,1,
373,1,1,
374,1,1,
628,0,1,
632,1,1,
376,0,1,
377,1,1,
378,0,2,
379,1,1,
380,2,1,
381,0,1,
388,2,2,
384,0,1,
385,1,1,
383,0,1,
386,1,1,
387,1,1,
389,1,1,
391,2,1,
390,1,1,
393,1,1,
394,1,1,
396,0,1,
397,1,1,
400,1,1,
398,0,1,
399,1,1,
401,2,1,
404,1,1,
402,0,1,
403,1,1,
405,2,2,
406,1,1,
408,1,1,
411,1,1,
409,0,1,
410,1,1,
412,2,1,
415,1,1,
413,0,1,
414,1,1,
416,2,1,
418,0,1,
422,3,1,
421,1,1,
420,0,1,
423,1,1,
424,0,1,
426,2,1,
425,0,1,
427,1,1,
428,1,1,
431,2,2,
429,1,1,
430,1,1,
432,1,1,
433,0,1,
434,0,1,
435,0,1,
436,1,2,
437,1,1,
441,1,1,
438,1,1,
439,1,1,
440,1,1,
450,3,1,
444,0,1,
445,1,1,
443,0,1,
447,0,1,
448,1,1,
449,1,1,
453,2,1,
451,0,1,
452,1,1,
502,3,1,
455,0,1,
457,2,1,
456,1,1,
458,0,1,
459,1,1,
470,2,1,
460,1,2,
461,1,1,
465,1,1,
462,1,1,
463,1,1,
464,0,1,
469,2,1,
466,1,1,
467,1,1,
468,0,1,
471,0,1,
472,1,1,
473,1,1,
474,1,2,
475,1,1,
479,1,1,
476,1,1,
477,1,1,
478,1,1,
480,1,1,
481,1,1,
482,1,1,
483,0,1,
484,1,1,
485,1,1,
486,1,1,
574,0,1,
576,1,1,
488,0,1,
509,2,2,
489,0,1,
490,1,1,
491,1,1,
492,1,1,
493,1,1,
501,2,1,
494,1,1,
498,2,1,
495,1,1,
496,1,1,
497,1,1,
499,1,1,
500,0,1,
503,0,2,
504,1,1,
508,1,1,
505,1,1,
506,1,1,
507,1,1,
510,1,1,
511,2,1,
512,0,2,
513,1,1,
517,1,1,
514,1,1,
515,1,1,
516,1,1,
520,1,2,
518,0,1,
599,0,1,
600,1,1,
521,1,1,
533,1,1,
523,0,2,
524,1,1,
525,1,1,
526,1,1,
596,4,1,
528,2,1,
527,1,1,
529,0,1,
532,0,1,
542,3,1,
536,0,1,
537,1,1,
535,0,1,
539,0,1,
540,1,1,
541,1,1,
545,2,1,
543,0,1,
544,1,1,
589,3,1,
547,0,1,
549,2,1,
548,1,1,
550,0,1,
551,1,1,
557,2,1,
552,1,1,
553,1,1,
554,1,1,
555,1,1,
556,1,1,
558,0,1,
559,1,1,
560,1,1,
561,1,2,
562,1,1,
566,1,1,
563,1,1,
564,1,1,
565,1,1,
567,1,1,
568,1,1,
569,1,1,
570,0,1,
571,1,1,
572,1,1,
573,1,1,
575,0,1,
577,1,1,
578,1,1,
579,1,1,
580,1,1,
588,2,1,
581,1,1,
585,2,1,
582,1,1,
583,1,1,
584,1,1,
586,1,1,
587,0,1,
590,0,2,
591,1,1,
595,1,1,
592,1,1,
593,1,1,
594,1,1,
597,0,1,
598,1,1,
601,0,1,
602,1,1,
603,0,1,
604,1,1,
606,1,1,
608,2,1,
607,0,1,
609,0,1,
613,1,1,
610,0,1,
611,1,1,
634,0,1,
635,1,2,
614,1,1,
615,1,1,
617,1,1,
618,0,1,
623,1,1,
620,0,1,
622,0,1,
624,0,1,
626,2,1,
625,0,1,
627,1,1,
629,0,1,
630,1,1,
633,1,1,
636,1,1,
637,2,1,
638,0,1,
639,1,2,
640,1,1,
641,1,2,
642,1,1,
644,1,1,
643,0,1,
645,0,1,
646,0,1,
647,0,1,
